date,active_power,current,voltage,apparent_power,power_factor,temp,feels_like,temp_min,temp_max,humidity
2023-09-30 11:30:00,332.8666666666667,2.7813333333333334,128.27333333333334,356.56666666666666,0.9281466666666667,24.040000000000003,23.592,22.44,26.95,42.0
2023-09-30 11:45:00,371.0133333333333,3.017333333333333,128.72666666666666,388.07133333333337,0.95436,24.124666666666666,23.704666666666665,22.44,26.95,42.666666666666664
2023-09-30 12:00:00,570.6,4.66,128.1,596.95,0.9559,23.92733333333333,23.511333333333333,22.44,27.353333333333335,43.46666666666667
2023-09-30 12:15:00,476.8666666666667,3.9533333333333336,128.36666666666667,507.3833333333333,0.9383,24.613999999999997,24.430666666666664,24.353333333333335,28.09733333333333,49.666666666666664
2023-09-30 12:30:00,218.48,1.834,128.98,236.532,0.9329,24.61,24.178,23.44,28.508,40.2
2023-09-30 12:45:00,168.14,1.5806666666666667,129.38666666666666,204.34,0.8231266666666667,24.889999999999997,24.452,23.44,28.351333333333333,39.06666666666667
2023-09-30 13:00:00,208.9,2.1600000000000006,129.3,279.29,0.748,24.85,24.414,23.44,29.09666666666667,39.266666666666666
2023-09-30 13:15:00,267.28,2.5693333333333332,128.60666666666668,329.8113333333333,0.7815133333333333,25.637999999999998,25.282,24.240000000000002,29.272,39.2
2023-09-30 13:30:00,324.9933333333333,2.8953333333333333,128.55333333333334,372.01733333333334,0.8657533333333334,25.85,25.51,24.44,29.256000000000004,39.0
2023-09-30 13:45:00,265.2,2.1226666666666665,128.91333333333333,273.5826666666666,0.969,25.990000000000002,25.808666666666667,24.44,30.034,38.6
2023-09-30 14:00:00,171.03333333333333,1.448,129.21333333333334,186.98933333333335,0.8839133333333333,25.77733333333333,25.525333333333332,24.612666666666666,29.565333333333335,39.4
2023-09-30 14:15:00,96.36666666666666,0.916,129.63333333333333,118.73933333333333,0.8116266666666667,27.030666666666665,27.187333333333335,26.934666666666665,30.009333333333334,47.93333333333333
2023-09-30 14:30:00,161.11333333333334,1.654,129.68,214.43333333333334,0.76012,26.51,26.51,26.48,30.39333333333333,50.666666666666664
2023-09-30 14:45:00,193.3,2.01,129.6,260.5,0.7419999999999999,26.908666666666665,27.081333333333337,26.886000000000003,30.541333333333334,50.8
2023-09-30 15:00:00,246.34,2.366,129.44,306.17199999999997,0.7930600000000001,27.563333333333336,27.908,27.552666666666667,30.504,49.06666666666667
